x1,x2,x3,y,role
0.4398605489355907,0.04865041326780073,0.6463183895211868,0.7450368015518848,fit
-0.3396336485697675,0.7698037466060512,0.1575529352734455,-0.6778132908585257,fit
0.8903129962171861,-0.9024403257351614,0.8816686836444325,0.11093637481715195,fit
0.30576746431825796,0.4197835990815779,0.9840658870147365,0.37863404364864695,fit
-0.15196066223138294,-0.031544389606533274,0.6973428163990341,0.4361894978493974,fit
0.6672673131141851,0.42140806327078595,-0.7948498294490904,0.7657474375534213,fit
0.6889669654370154,-0.4672710254106227,-0.7183321577365176,0.5453549549803139,fit
0.5111044865760606,-0.36123762736709475,-0.12558327100939204,0.5811964921040653,fit
-0.11527312550954671,-0.5748172326146361,0.5639730968622674,0.07523242515759263,fit
-0.2755815495563023,-0.26229086628345,-0.6541745159832224,-0.24460361268772704,fit
-0.3241798466984196,0.34585788869507317,-0.3493010472112177,-0.16925658796244017,fit
-0.9084080345598451,0.6560941079915072,-0.06279132655396946,-0.9384706412397338,fit
-0.8160546190023752,0.7718215353156488,-0.8328338647081364,-1.3513862641510688,selection
0.38453353121957545,0.13229537017874127,0.9613084595058605,0.6966457104802865,selection
-0.05045059085499015,-0.20635123645501552,0.9466285303377957,0.5527877798778278,selection
0.014766890493782991,0.0028240999541737644,-0.6478977941871158,0.2111417154304911,selection
-0.1322363851264876,0.6220981847857405,0.5071823073235755,-0.20446613054785953,selection
-0.2873111009152316,-0.26353850327683537,0.39479862880376215,0.1883895998582318,selection
-0.5598991824401243,0.7749197984919416,0.6997987920684563,-0.718004894039863,selection
-0.7090118481656467,-0.710381929855032,0.21955338454878803,-0.716018463727377,selection
-0.8610769674649472,-0.8237013217960714,0.09307235734210928,-1.129198997859776,selection
-0.07296707158258409,-0.6468732403771791,0.4015473734677186,-0.07471140988593315,selection
-0.9458889505964885,0.8073867600893394,0.5863354472651818,-0.9998128585592816,selection
-0.03664829776046252,-0.8580892804757259,-0.5180726751213105,-0.8942099099911002,selection
0.4054489092110154,0.8694514235587758,-0.2944262513485332,-0.24991364574875016,selection
0.006747152632188724,-0.4860935986503787,0.31308602250664785,0.1654242462988036,selection
0.4729338359737858,0.4416700200394632,0.3139383522191803,0.4638250336798317,selection
0.04297735056617258,-0.024886650401376942,0.045785650308552084,0.3958296565506903,selection
0.7205677686714222,0.8776118382850466,-0.7616448724214631,0.14248684765330272,calibration
-0.22276143404721083,0.14710238047490987,0.6105393136375263,0.31005780725345017,calibration
0.6136288556879141,0.20495123118956116,-0.1833981190409053,0.8027562129310774,calibration
-0.3672760927458527,-0.3086767438777549,-0.34488580582163,-0.2403957877091955,calibration
-0.19029513174696366,-0.10255981747601828,-0.5055509590198453,0.003659773534245119,calibration
-0.6491806922082963,-0.3112303683076363,0.9114142511651977,0.22956805138324798,calibration
0.14745954467783573,-0.9765612624110829,0.31693680094485144,-0.6216636241269624,calibration
0.0686249332453901,-0.7980298549104043,-0.458335976900311,-0.6204363336474085,calibration
0.1984820377187666,0.18537605934462387,0.03351560230640005,0.4751355371163356,calibration
-0.14648914352975617,0.784323543457607,-0.21840275023859812,-0.5894424651390889,calibration
0.311719195704393,-0.7166568107801774,-0.8808465185828442,-0.3393274359333693,calibration
0.707702294317361,0.3354960795755284,0.8731312862631637,0.6563321074271825,calibration
-0.1548901887206573,-0.15336884758861058,-0.1898678289935769,0.124419709616166,calibration
0.3480987229129364,0.6870032851280365,0.8266466375969619,-0.047380669929184265,calibration
-0.07596582414776987,0.6534646311937042,0.32344789905100324,-0.24086816602592034,calibration
-0.5768010944942386,0.827940389222033,0.3513569914436643,-0.9283801334594681,calibration
0.9350879395021741,-0.7392227913689551,-0.1379274363775871,0.34832678673728373,calibration
0.22323133166514286,0.9725821743988623,0.6607827113895133,-0.7719528955184047,calibration
0.598542668920607,-0.03907169211523609,-0.8935652170442243,0.8179919467985933,calibration
0.4702616658434926,0.7079151272229747,-0.2871672677277177,0.12588123960126657,calibration
-0.7633425925203388,0.7417173060992719,0.9036033358623905,-0.672602552356152,calibration
0.29413247596161174,0.026903374791761747,-0.1492777455760419,0.5765163675713455,calibration
-0.6438214396191688,-0.40126028764367483,-0.025837206032831128,-0.39436463027725,calibration
0.38940028548806294,-0.8436415009987843,-0.4109921560723293,-0.3861844466964906,calibration
-0.8890727957532725,-0.45319289912394956,-0.05249653149741573,-0.6450618809346914,calibration
-0.991135177024842,0.19074343751749567,0.12867261429577082,-0.37821355643581345,calibration
0.9799343699842529,-0.18213373010328704,0.7349803189592159,0.9877268618528258,calibration
-0.8976319991559873,-0.6579907319493508,0.462336697809125,-0.5509936283621253,calibration
0.428141497233963,-0.9161954818821514,0.8018797762924108,-0.12361085563946081,calibration
-0.8043433397439343,-0.810643674878252,-0.32638882144214443,-1.3931070674479062,calibration
-0.6034254303836677,-0.26922422581222616,-0.9231952084079857,-0.741946766395628,calibration
0.5583240314465918,-0.14790174284076696,-0.44267633708855203,0.7484477832722392,calibration
-0.9817672498586285,-0.34847620736586893,-0.38986127716582053,-0.8377278740151833,calibration
0.9566629360425538,-0.5311163768230895,-0.8298855258459854,0.7038856750483545,calibration
-0.5886340550143028,-0.688378286508126,-0.8888815696480379,-1.3328782019683494,calibration
-0.8477281667837331,-0.011540594325515796,0.32052573965117337,-0.12959547921745843,calibration
0.7245530934824058,0.9757003285097661,0.20202079770260517,-0.3731862499459661,calibration
0.15154601181338867,0.6780149284778445,-0.5409261840458355,-0.11575556713432186,calibration
0.7169822057059816,0.3048436697585992,0.6377203294050571,0.7222687087356016,calibration
-0.9888857889987415,-0.1926211808690299,-0.6835441501053177,-0.9160719185047322,calibration
-0.06516337956653695,-0.32782100351665555,-0.73885175597982,-0.10834220257791706,calibration
-0.7327097190654044,-0.22071894539318326,-0.9110111756516197,-0.8326108535084231,calibration
-0.1852319167194405,-0.6553814168667667,0.40343150538479167,-0.1634685577024792,calibration
0.6895344555098017,-0.3993572594530137,-0.25628335979675754,0.674402995541397,calibration
0.11101430076660579,0.6809285006098762,-0.5191603934781088,-0.16275818511746168,calibration
-0.3147933412210411,-0.31453828089754365,-0.7086080299889839,-0.3600144144621362,calibration
0.7314761314288005,-0.7749250207941607,0.8057942187872473,0.29082553109768033,calibration
-0.410772571001109,0.7665434228262036,0.07526189651191229,-0.7394032313354663,calibration
0.021146534916963722,-0.08924915269533185,0.7595185171743646,0.5524080677834986,calibration
