x1,x2,x3,y,role
-0.6737030214088937,0.5717802624482673,0.4270745575397341,0.317400228837307,fit
-0.8435310182053777,-0.02774604200000841,-0.8050268000372596,-0.36297409543277515,fit
0.6334832834881126,-0.25797750515826334,0.4443909913021431,0.21579109082496867,fit
-0.8220960488013835,0.18195863641251875,-0.2301403953904131,-0.026962843901128603,fit
-0.17102894609273256,0.22235129291396105,0.9683869993758023,0.5820327497590708,fit
-0.5582802051443101,-0.010578650689054836,0.2578163844324961,0.18949042682742567,fit
-0.2258588587472019,-0.8087358099750781,0.9138642477820349,0.5506228612115496,fit
-0.21388605962193008,-0.8730123755662138,-0.23565131089071012,-0.13943384687591295,fit
0.3612220407834974,-0.5203802623918794,-0.4288020066821445,-0.26670775283648074,fit
0.3746357884654623,0.9797936164282692,-0.03170275414402224,-0.029537826974783618,fit
-0.4714046713675746,0.9340943867731466,0.7706294969371115,0.48332903027430263,fit
-0.11559490135735917,-0.23431557733807407,-0.26906004430660313,-0.16112710657995707,fit
-0.46012024305698085,0.7922420127531797,-0.043893688381823726,-0.006853742979715843,fit
0.4277429734163338,0.8179989718982654,0.35584678664163016,0.19785575451810314,fit
0.861863427601989,-0.4819086687097558,0.11156141524553709,-0.06110305851844837,fit
-0.4214810911915716,0.8458942635783029,0.7938069348405645,0.49125907304088984,fit
0.7540490465538334,-0.9880742304203305,-0.8900977147574325,-0.6198075729931198,fit
-0.6589344611706147,-0.8394308534479271,-0.45046218210451316,-0.21305614912540605,fit
0.44383411576583764,0.7281637289364264,-0.39142016890458264,-0.2523381644198882,fit
0.7256705453315049,-0.9545202901087746,-0.8689597099485753,-0.5978031198528712,fit
-0.5105805421235281,-0.6459518296574946,-0.38977558531713496,-0.20724444861642913,fit
-0.825176416317015,-0.008653882846979988,-0.8077311330445778,-0.37226349540644266,fit
-0.3190810255502021,-0.4297050547557335,0.5093447954605885,0.31210417747763575,fit
0.5777066990322413,-0.5676178815808308,0.30641534395694237,0.14528785844189057,fit
-0.005468035891778911,-0.05018795981925872,-0.11826351589704642,-0.07095807684001133,fit
0.8866220017896025,-0.9220444897375992,-0.03519937538569318,-0.16051408349836108,fit
-0.461418237809083,-0.4241544258800982,0.18323865298969877,0.12959100698257003,fit
0.39911352135727096,0.7746687476912435,0.6328296845929853,0.3669827242421679,fit
-0.21636917171014391,0.6115788595173546,-0.031330389375717305,-0.016772342307289977,fit
0.24130144777042117,0.2961298403582726,0.7989604421859491,0.4765662429334069,fit
-0.33696842901347646,0.9363321972012666,-0.9159192351517658,-0.5418991415807486,fit
-0.4517219814034197,-0.7809454778101881,0.9287966674201718,0.5757130228232168,fit
-0.9016358539431826,-0.729262400752694,0.03765876113524014,0.16919172762283244,fit
-0.7857859372788767,0.9238107719532771,-0.23689456158412203,-0.04509853239809507,fit
0.3838101108809895,-0.29101428421966813,-0.46408112049941863,-0.28975650123205704,fit
0.7226337490544117,-0.12209696467524478,0.9031174906276773,0.4663986927909282,fit
-0.2378659188414849,0.6152651665080895,-0.8666710831282194,-0.5173109498460757,fit
-0.6471117912151463,-0.058190382417987685,-0.20785502918838583,-0.0705169299760409,fit
0.6808571398493168,0.7244599641333682,0.44818805601635026,0.20578832885107123,fit
0.6226309043478193,0.8805693438159385,-0.11499895230349177,-0.11727434165957967,fit
-0.13516777420519488,-0.19962372800808503,0.14094913545120624,0.08506339316260494,fit
-0.6790383659357542,-0.6138858343022977,0.2922948083992498,0.2379968664008632,fit
-0.5387097828228655,-0.8568600358120086,0.020975288212755627,0.04385277545074524,fit
0.26286900285371684,-0.955351948251145,-0.7060336090227048,-0.42725302095609435,fit
0.2725962066000305,0.3408654142586178,-0.03752948045524107,-0.02656894177643741,fit
-0.9372664582150161,0.7401488640570226,-0.4143432506435507,-0.08393415463461007,fit
