x1,x2,x3,y,role
-0.06371286869825532,0.4858841760955672,-0.5005862269527632,-0.07244671479286623,fit
0.9680697819421247,0.6439534588529925,0.8721490293012963,0.8366001539380168,fit
-0.5627919350730752,-0.02376955708766615,-0.519369218509222,-0.16127941270063897,fit
-0.9658877896254119,-0.25917371784997,-0.592964959250649,-0.32552528343812515,fit
-0.6940537361005348,-0.9607634880822806,0.02807151213112946,-1.0953313563335092,fit
0.7420809133890498,0.7295539838105933,-0.7617069096643323,0.7723774155638252,fit
-0.6561891191794533,0.6554676533183781,-0.6870169778945014,-0.6933862871941885,fit
-0.7570225483633422,0.5057170406314977,-0.36639490058481483,-0.38404371559377837,fit
-0.35508682232906996,-0.5845233655002071,-0.013552328608120723,-0.3205544379284322,fit
-0.6227664880106896,0.47975347469548124,-0.4013363536617167,-0.3601957668595144,fit
0.6547888646275277,-0.9332564811273052,-0.743504913190417,-0.18030610352671755,fit
-0.9612190153765738,-0.7822498861353568,-0.6040714522324742,-1.1312377124604924,fit
-0.18701227817341826,-0.5411200979493942,0.7116929496227358,0.16430749548183834,fit
0.2941924034082515,-0.10698242601359653,0.6801505214323751,0.7377083334784186,fit
-0.15532981614245078,0.6860475525200054,0.6271251822095931,-0.30952656428276687,fit
0.639991988745906,0.6537563885935187,0.9546743793500518,0.37284300102049717,fit
0.30542331695107516,0.3099635663910305,0.6703324795491405,0.5582007755787799,fit
0.48423715711191684,-0.7865810986266248,0.21187945773154793,0.14154609414254019,fit
0.49535919520665916,-0.04018010511792913,-0.835608341312279,0.852991554909885,fit
-0.19301924928671865,-0.12788149699235185,-0.23081089044290937,0.10849911917029956,fit
0.34762075199459375,-0.08877934625652073,-0.7940416485468047,0.598240148671167,selection
-0.8086654857012101,-0.7685403262264308,-0.782022049264331,-1.2650634823943119,selection
-0.47717507589470864,0.3839206407215332,0.06280817016855611,-0.07712022285817036,selection
0.009217621492358052,-0.524348545207296,0.005372887987344477,0.002428914958422965,selection
-0.35161084026080247,-0.7507451755745158,0.8023213596099812,-0.12916831167341397,selection
0.5754812927897326,-0.9675690363467757,-0.6616574760798806,-0.3897349573258893,selection
0.18427899882599386,0.6717074451878859,0.24100812686064388,-0.06668654519221746,selection
-0.34793787558098366,0.3527223345876631,0.8723198348534658,0.21357601530250347,selection
0.8072359349531777,-0.0958400432859905,0.5360163421223181,1.3393119569510181,selection
0.18950884656821065,0.5748469129411313,0.35806087691882516,0.1024458847794229,selection
0.942623440596623,-0.6021143171480747,-0.12677821723921556,1.1314243430230526,selection
-0.5197141851784868,0.5090342048169747,0.17761959534927452,-0.19680456910120653,selection
0.07163707985224121,0.7290055053519744,-0.07229695742019504,-0.2782329133141945,selection
-0.2502459788487208,0.35165329297911296,0.5787408552637379,0.1562588936026555,selection
0.4531160431212111,0.2812535105090772,-0.45401280112410225,0.7505507470861021,selection
0.75320254955712,0.700345014475402,-0.11049091958515977,0.6788719858960437,selection
0.12058412066972446,0.018409444178576262,-0.112081970429319,0.4383831700434825,calibration
0.5094637118135108,0.7022932161684989,-0.5801578897874764,0.3720399896644343,calibration
-0.21174603898052569,-0.028237393734889427,-0.06351500298795565,0.17776720708396238,calibration
0.7001326292740357,0.05688385316475175,0.11000364237227034,1.1951728321267174,calibration
0.4241088787888201,-0.5112226499014765,-0.5130086531003053,0.3566141427047767,calibration
0.5272682330623131,-0.837876643548624,-0.03773634103988921,0.025187020280097866,calibration
0.7430055491583447,0.645282745235999,-0.1202053946761652,0.7589392068861396,calibration
-0.20910243660315553,-0.5671193336555422,-0.4106904880243871,-0.4140644192606206,calibration
-0.13376113248628174,-0.6144079505375757,0.3470522891690684,-0.08107689154860538,calibration
0.6365299915027391,-0.09998497391624817,0.7828764590932074,1.109620209321617,calibration
-0.43697252022575417,-0.6589333130779931,-0.6685771603161155,-0.8580162869034623,calibration
0.7835202065368831,-0.9770268575685217,-0.6194121259009893,-0.03177149420580627,calibration
-0.17271079199578376,0.5080545976655895,-0.31095659282359067,-0.16366235867215032,calibration
0.08236171589915897,0.31964470411449497,-0.11791136290190152,0.27642649894118015,calibration
0.6328429780139997,0.07309747930224075,0.8516218087880578,1.07143135003839,calibration
0.9935480209800334,-0.4951634367808857,0.1531296116979648,1.3783052131966886,calibration
-0.5911707901016998,-0.484357626277897,0.5530541516722653,0.10990016633584733,calibration
0.9017410712381209,-0.5112786717990634,-0.8536319286574789,1.1699864235366058,calibration
0.08236749849281311,0.11165731305803783,-0.18418714084680965,0.3744772992592207,calibration
-0.9843115260567943,-0.3184175575812984,0.3748162530210668,0.3162450767333642,calibration
0.232417065060875,-0.6568583224862621,0.5384412008799015,0.19518529819909497,calibration
0.08008769786740566,-0.775930985744371,0.11434342724311919,-0.31289524094772114,calibration
0.8150434302833176,0.4679493791473506,-0.6781138662691777,1.2468830355574863,calibration
0.46537892977515116,0.7069031026167045,-0.07078237647784746,0.22304521718801817,calibration
-0.975025052512339,0.6253594877959072,-0.040172535566910916,-0.35074227242202205,calibration
-0.9204837252346603,0.667340826390453,-0.37789713401806546,-0.5871296778188065,calibration
-0.7464157324311733,0.7212790155688331,0.7953014836497765,-0.3239866384973967,calibration
-0.6375081074034346,-0.2914835195350185,0.9150062540714361,0.4903956288870902,calibration
-0.6733381803391927,0.8870626498031609,0.6194306223002313,-0.7846208531371281,calibration
-0.5432720973578113,0.042640249996924284,-0.45131936126785344,-0.11734997929773114,calibration
0.85854715660617,-0.5382093852431118,0.3024324218405645,1.1031398275053028,calibration
-0.6162154280769561,-0.4404546431418337,0.17399252001298127,-0.0682384364539333,calibration
0.5004464044949717,-0.04816509883236941,0.5988139197685467,0.9425184091671622,calibration
0.3898748103630756,-0.6762777507882833,0.07316565875936165,0.18968755438088514,calibration
0.9730137478870013,0.5915731330710092,-0.006581266398649976,1.208750136557214,calibration
0.1585573571233274,-0.06305241006047768,-0.20270740289005906,0.4530916394161254,calibration
0.9984868539492908,0.16205795943908696,-0.6655743879998353,1.8027801851816534,calibration
0.9756712570436339,-0.12366307454112646,-0.6823605833384556,1.71879469245515,calibration
0.5275198234572043,-0.10154425440580517,0.7348516451408524,0.9810095546280722,calibration
-0.9174027356581345,-0.6097943655193145,0.8408094934998451,0.3089102717735701,calibration
0.7368751913785259,-0.5689053796325043,0.3983726357767181,0.8865906330020583,calibration
-0.9558483432961702,-0.9007847249136465,-0.5403765206067848,-1.3571234685441487,calibration
-0.8430054901861761,0.2643255432052618,0.08258195698738113,0.06622738717386045,calibration
-0.3432281130545731,0.7465881099405667,-0.16340775491219572,-0.6159374399441648,calibration
0.7866067496416536,0.09873644487621358,0.40359067458108355,1.292281003841431,calibration
-0.4755387246418372,-0.4594357517594301,-0.5053553791613137,-0.45959138293573365,calibration
